model_name,n_train,n_test,rmse,mae,r2,source_csv,source_type,lag,threshold,model,target,rmse_levels,mae_levels,r2_levels
perpetrator + target,3640,910,1.567715902746299,1.2504010426703953,0.30933404470351344,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_imf_d,,,
event,3640,910,1.5739455949842407,1.2555904119826007,0.30383408759022823,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_imf_d,,,
total_conflicts + fatalities,3640,910,1.5673387990427785,1.2574486377148077,0.30966627500633137,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_imf_d,,,
disorder + event + target,3640,910,1.5822338115545997,1.2596511156108325,0.29648292389194575,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_imf_d,,,
disorder + target,3640,910,1.5742409388597949,1.260463997541085,0.30357279821656835,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_imf_d,,,
event + target,3640,910,1.5803465073236629,1.2604903363752658,0.2981602472653061,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_imf_d,,,
target,3640,910,1.57703852792427,1.2623347873301771,0.3010953524122384,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_imf_d,,,
disorder,3640,910,1.5668442149171515,1.2624329184777972,0.3101018850123203,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_imf_d,,,
total_conflicts,3640,910,1.5718859454844194,1.2632189876220032,0.30565488700269405,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_imf_d,,,
fatalities,3640,910,1.5774067665472915,1.2707882780952544,0.30076892572358893,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_imf_d,,,
disorder + perpetrator,3640,910,1.4042185819353579,1.054624664253351,0.3925302881394638,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
disorder,3640,910,1.4017201606786107,1.0570972488873318,0.3946900160931551,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
fatalities,3640,910,1.3962585015565567,1.0627283889629275,0.3993978831108157,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
disorder + event + perpetrator,3640,910,1.4113615587601391,1.0747984975519334,0.3863344176389578,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
disorder + event,3640,910,1.4079770758582517,1.0748083763206635,0.3892740618121501,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
perpetrator,3640,910,1.4106515928585746,1.081401153504178,0.3869516543121929,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
total_conflicts,3640,910,1.4090775970662723,1.0832281970714392,0.3883189617141246,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
total_conflicts + fatalities,3640,910,1.4095912854353265,1.0840705743077488,0.38787289584824935,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
event + perpetrator,3640,910,1.4219731928390864,1.0883366382859911,0.3770717655534518,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
event,3640,910,1.411505784043534,1.0888428849422949,0.3862089917845547,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
target,3640,910,1.4068692834525727,1.0904644398670562,0.3902347186453895,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
disorder + target,3640,910,1.4095426911922853,1.0905554057186768,0.38791510005431873,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
disorder + event + target,3640,910,1.4131803981323052,1.099492625990851,0.38475172138405245,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
event + target,3640,910,1.4133298137043253,1.0999208494980526,0.38462161409787443,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
disorder + perpetrator + target,3640,910,1.4373533114256818,1.110899165516108,0.36352365812639975,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
perpetrator + target,3640,910,1.4403528799463843,1.1176899337263044,0.3608644003615471,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
disorder + event + perpetrator + target + fatalities,3640,910,1.4478964612118748,1.143805924965773,0.35415216071215117,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
disorder + event + perpetrator + target,3640,910,1.4483545366897717,1.1442680757364336,0.353743438314409,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
event + perpetrator + target,3640,910,1.4582891218124447,1.1544659406726252,0.3448473983468626,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_o,,,
perpetrator,3640,910,1.4099335398498756,1.0896727984416539,0.37849322651702355,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
disorder + event,3640,910,1.4096295756886228,1.092235253641453,0.37876117591439207,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
perpetrator + target,3640,910,1.4143803135017279,1.095086734919342,0.37456671783028306,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
event + perpetrator + target,3640,910,1.4169928755069734,1.0951787413899627,0.3722540550844232,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
disorder + perpetrator,3640,910,1.4201042414978629,1.0973079654288145,0.3694942787551445,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
disorder + event + target,3640,910,1.4161210808227966,1.0987892386741671,0.3730262498309751,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
event + perpetrator,3640,910,1.4226737572643755,1.1006098741116117,0.3672105589665058,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
disorder + event + perpetrator + target,3640,910,1.4237383563113946,1.10173749065756,0.3662631610295235,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
disorder + event + perpetrator + target + fatalities,3640,910,1.4238779781157997,1.1018390136873255,0.36613885754463216,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
disorder + target,3640,910,1.4144488671538653,1.1023377204161449,0.37450608806285113,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
fatalities,3640,910,1.4107967548774474,1.1026341190036122,0.3777319733054799,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
disorder + event + perpetrator,3640,910,1.428729370547922,1.1052725660722031,0.3618121555313445,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
event + target,3640,910,1.4192037908951467,1.1053353074088048,0.37029359932033956,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
event,3640,910,1.4179607179604992,1.1058775928062323,0.37139622908505787,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
disorder + perpetrator + target,3640,910,1.4266652152018433,1.1068233653081483,0.36365486595718755,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
target,3640,910,1.4184132393743902,1.108717370112114,0.37099494567335334,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
total_conflicts + fatalities,3640,910,1.416511786079507,1.1106550403530193,0.37268024024802726,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
disorder,3640,910,1.4129555595380843,1.1114971462379428,0.37582612412600713,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
total_conflicts,3640,910,1.4191036375614126,1.1147507127581215,0.37038247305415806,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,tradeflow_comtrade_d,,,
disorder + perpetrator + target,3640,910,1.051966458417304,0.805855589981287,0.5955820970518317,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
perpetrator + target,3640,910,1.0561636336271092,0.8100058119541745,0.5923485357844565,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
target,3640,910,1.053758444538139,0.8129223183543842,0.5942031015091974,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
disorder,3640,910,1.0524715893884926,0.8135722202586408,0.5951936187828277,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
disorder + target,3640,910,1.0563323730090057,0.8154199844431125,0.5922182674267469,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
disorder + perpetrator,3640,910,1.0666727729719843,0.816546464878311,0.5841956705196529,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
disorder + event + perpetrator + target + fatalities,3640,910,1.0612118128979524,0.8169994611329365,0.5884422930290154,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
disorder + event + perpetrator + target,3640,910,1.061872843539632,0.8173862058197439,0.5879294133517903,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
fatalities,3640,910,1.0555458175177774,0.8202963113551277,0.5928253179252194,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
event + perpetrator + target,3640,910,1.066150323430177,0.820816272051118,0.5846028874025144,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
disorder + event + target,3640,910,1.0597714255176123,0.8214395922441219,0.5895587529354853,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
event + target,3640,910,1.0620111308286346,0.8232139251546857,0.5878220787774819,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
total_conflicts + fatalities,3640,910,1.059473524559439,0.8283091149752388,0.5897894699612694,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
disorder + event,3640,910,1.063535435748788,0.8291677627751232,0.5866380314473567,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
total_conflicts,3640,910,1.060923965245704,0.8304538005575262,0.5886655281111624,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
perpetrator,3640,910,1.074044927074659,0.8307300594817697,0.5784282662812747,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
event,3640,910,1.0653012804149853,0.8344965210317161,0.5852642380104669,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
disorder + event + perpetrator,3640,910,1.0819708735328657,0.838195954589925,0.5721833062811275,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
event + perpetrator,3640,910,1.0834909590310355,0.8408546167127814,0.5709803630390127,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,OLS Linear FE,combined_trade_baci,,,
disorder,3640,910,1.6910703319697455,1.273136702787875,0.2900811667383659,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,169005.2603002128,62776.39441401614,0.2996058146764843
fatalities,3640,910,1.7001256726485685,1.2807142485911305,0.2824578661805395,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,170680.87912140207,64779.46749887997,0.2856487161756829
disorder + event,3640,910,1.7212892685407457,1.2828400531477115,0.2644823833415979,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,175125.65900110427,64992.03169499451,0.24795876753276969
disorder + event + target,3640,910,1.7064347094879682,1.2843974179458817,0.27712249656093335,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,167327.5439065824,61067.76550819069,0.31344242989566806
event,3640,910,1.7216292613973705,1.2883206590631453,0.26419179251829084,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,175197.01328829332,65215.438488000385,0.24734580997479783
total_conflicts,3640,910,1.6911788871932878,1.28927624594013,0.28999001988335693,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,167080.23290966335,62228.603213732764,0.3154704015671733
total_conflicts + fatalities,3640,910,1.6911210746022913,1.289289514100364,0.290038562134321,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,167038.9341136989,62195.69885168357,0.3158087630096156
event + target,3640,910,1.7113760096552701,1.289844233326919,0.27292998179366756,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,169977.9400536371,62302.36249194593,0.29152062637471365
disorder + target,3640,910,1.7014376048466253,1.2924240066273391,0.2813500306185954,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,167037.24458672293,61578.994647945336,0.31582260353980973
disorder + perpetrator + target,3640,910,1.714112826991712,1.2934012305416827,0.2706026745264204,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,181762.3813747159,66780.5957907807,0.18987861708445997
target,3640,910,1.7092634066240113,1.299765241194964,0.2747239326893779,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,168006.13473065858,62645.820478486705,0.3078625192628226
disorder + event + perpetrator + target + fatalities,3640,910,1.7254696448141034,1.3036632463150295,0.26090544348109324,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,250795.2272693709,79710.71923967662,-0.5423417766339826
disorder + event + perpetrator + target,3640,910,1.7254734334357031,1.304702523864257,0.26090219781092605,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,238387.52182482037,77528.96453792568,-0.39350690555184453
disorder + perpetrator,3640,910,1.736045550811356,1.3060155184573472,0.2518174254232953,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,238451.01695253077,80557.52721786434,-0.3942493326874015
perpetrator + target,3640,910,1.7235971996149964,1.310104255478816,0.26250867441621917,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,216760.64068419245,75486.39983200723,-0.15213385759911802
event + perpetrator + target,3640,910,1.7408100262577342,1.3205607804595372,0.24770510353613495,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,288909.29694853537,87144.29169255444,-1.046751523102559
perpetrator,3640,910,1.7426462266999148,1.320976532011916,0.24611723038534827,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,290638.53937565297,88704.50525298328,-1.0713261684292288
disorder + event + perpetrator,3640,910,1.7575086721383129,1.3224561103902803,0.2332031675685624,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,286749.2056947594,90384.47686350827,-1.016260000639977
event + perpetrator,3640,910,1.7628784259768033,1.3321445697817431,0.22851038800142764,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_baci,318482.32267556345,95316.04216221461,-1.487211695045442
disorder,3640,910,1.7233339439793822,1.2551134435826672,0.25666642588137134,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_imf_o,163613.9425951295,66554.47663413324,0.2843524582533451
fatalities,3640,910,1.735699149327205,1.2589529528315024,0.2459610747993919,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_imf_o,172487.87061954328,68011.40758209176,0.20461813339459534
disorder + event,3640,910,1.7272711637879496,1.2604221603987829,0.2532660276098112,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_imf_o,159579.00115066252,65696.15370691562,0.319214889500395
event,3640,910,1.726543579415377,1.2641245203123133,0.2538949937496785,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_imf_o,159546.0482128319,65360.058331175576,0.31949602364677243
disorder + event + target,3640,910,1.712984995386933,1.2672248142343676,0.2655673389575628,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_imf_o,149780.0713907791,62764.29443456462,0.4002550076635488
total_conflicts + fatalities,3640,910,1.7208508926220187,1.2679046598114547,0.2588069346787125,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_imf_o,159047.54284948096,65350.57327173204,0.3237418813426769
total_conflicts,3640,910,1.7216082113999605,1.2679611809017737,0.25815441685433027,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_imf_o,159638.82333755514,65516.90400388347,0.31870437511678307
event + target,3640,910,1.7143451529817482,1.2681520797555255,0.2644005561087075,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_imf_o,152492.2223853658,63552.379728990956,0.3783385293488337
target,3640,910,1.7100380939972701,1.268737405024708,0.2680921000948805,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_imf_o,148451.55081192215,61997.537971069374,0.41084707031216394
disorder + target,3640,910,1.7139952726390977,1.2704144166777995,0.2647007821414382,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_imf_o,148871.77251339745,62302.063317199114,0.4075069199377229
disorder + perpetrator + target,3640,910,1.7830595437410903,1.3133292401598193,0.2042501652580574,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_imf_o,341228.3891584762,94781.39762722269,-2.112783214437175
disorder + perpetrator,3640,910,1.7893165589719038,1.3160340003569777,0.19865556253828065,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_imf_o,388354.75143415184,102905.15380069078,-3.031956240410617
disorder + event + perpetrator,3640,910,1.8064166895188207,1.3343509308773118,0.18326580575851437,ecowas_df_synthetic_full_lag_zero_100.csv,synthetic,0,100,PPML FE,tradeflow_imf_o,573904.1073412702,127644.31258541519,-7.805159549956686
